landsat_id,landsat_date,landsat_cloud_pct,s2_id,s2_date,s2_cloud_pct,delta_days,abs_delta_days
2_LC09_192023_20230519,2023-05-19,79.83,20230518T100559_20230518T100558_T32UQD,2023-05-18,67.099988,1,1
2_LC09_192023_20230604,2023-06-04,0.02,20230605T101601_20230605T101743_T32UQD,2023-06-05,0.808375,-1,1
2_LC09_192023_20230620,2023-06-20,65.83,20230620T101559_20230620T102203_T32UQD,2023-06-20,100.0,0,0
2_LC09_192023_20230706,2023-07-06,43.32,20230705T101601_20230705T101730_T32UQD,2023-07-05,93.075305,1,1
2_LC09_192023_20230722,2023-07-22,64.18,20230722T100601_20230722T100735_T32UQD,2023-07-22,83.0055,0,0
2_LC09_192023_20230823,2023-08-23,29.68,20230824T101601_20230824T101604_T32UQD,2023-08-24,18.77241,-1,1
2_LC09_192023_20230908,2023-09-08,0.02,20230908T101559_20230908T102441_T32UQD,2023-09-08,0.000899,0,0
2_LC09_192023_20230924,2023-09-24,42.63,20230923T101731_20230923T102440_T32UQD,2023-09-23,69.935769,1,1
2_LC09_192023_20231010,2023-10-10,78.25,20231010T100931_20231010T100926_T32UQD,2023-10-10,92.41581,0,0
2_LC09_192023_20231111,2023-11-11,73.48,20231112T102251_20231112T102249_T32UQD,2023-11-12,95.063567,-1,1
2_LC09_192023_20231127,2023-11-27,44.48,20231127T102259_20231127T102253_T32UQD,2023-11-27,100.0,0,0
2_LC09_192023_20240130,2024-01-30,94.71,20240131T102251_20240131T102307_T32UQD,2024-01-31,97.992313,-1,1
2_LC09_192023_20240318,2024-03-18,77.39,20240318T100731_20240318T101434_T32UQD,2024-03-18,51.36041,0,0
2_LC09_192023_20240403,2024-04-03,80.57,20240402T100549_20240402T101127_T32UQD,2024-04-02,80.18018,1,1
2_LC09_192023_20240505,2024-05-05,87.99,20240505T101559_20240505T102341_T32UQD,2024-05-05,80.353594,0,0
2_LC09_192023_20240521,2024-05-21,5.42,20240520T102021_20240520T102445_T32UQD,2024-05-20,73.545879,1,1
2_LC09_192023_20240606,2024-06-06,55.73,20240606T100601_20240606T101605_T32UQD,2024-06-06,53.971243,0,0
2_LC09_192023_20240708,2024-07-08,29.41,20240709T102031_20240709T102025_T32UQD,2024-07-09,23.239459,-1,1
2_LC09_192023_20240724,2024-07-24,59.62,20240724T101559_20240724T102209_T32UQD,2024-07-24,55.769557,0,0
2_LC09_192023_20240809,2024-08-09,55.0,20240808T102021_20240808T102301_T32UQD,2024-08-08,94.18757,1,1
2_LC09_192023_20240910,2024-09-10,68.02,20240909T100559_20240909T100852_T32UQD,2024-09-09,99.999857,1,1
2_LC09_192023_20241012,2024-10-12,0.25,20241012T101859_20241012T101854_T32UQD,2024-10-12,58.879316,0,0
2_LC09_192023_20241028,2024-10-28,91.3,20241027T102131_20241027T102507_T32UQD,2024-10-27,51.451868,1,1
2_LC09_192023_20241113,2024-11-13,90.25,20241113T101251_20241113T101348_T32UQD,2024-11-13,77.716917,0,0
2_LC09_192023_20250201,2025-02-01,93.35,20250201T101301_20250201T101532_T32UQD,2025-02-01,97.076148,0,0
2_LC09_192023_20250217,2025-02-17,1.23,20250216T101029_20250216T101245_T32UQD,2025-02-16,72.616613,1,1
2_LC09_192023_20250305,2025-03-05,40.63,20250306T101931_20250306T101928_T32UQD,2025-03-06,0.289415,-1,1
2_LC09_192023_20250321,2025-03-21,0.06,20250321T101629_20250321T102332_T32UQD,2025-03-21,0.004157,0,0
2_LC09_192023_20250406,2025-04-06,45.81,20250405T102041_20250405T102051_T32UQD,2025-04-05,54.601812,1,1
2_LC09_192023_20250422,2025-04-22,63.82,20250422T101051_20250422T101212_T32UQD,2025-04-22,40.117082,0,0
2_LC09_192023_20250508,2025-05-08,41.93,20250507T100559_20250507T100555_T32UQD,2025-05-07,58.321428,1,1
2_LC09_192023_20250524,2025-05-24,70.83,20250524T100701_20250524T100704_T32UQD,2025-05-24,57.471508,0,0
2_LC09_192023_20250609,2025-06-09,70.41,20250609T101559_20250609T101557_T32UQD,2025-06-09,82.420361,0,0
2_LC09_192023_20250625,2025-06-25,76.11,20250624T101621_20250624T101618_T32UQD,2025-06-24,99.992996,1,1
2_LC09_192023_20250711,2025-07-11,96.95,20250711T101051_20250711T101046_T32UQD,2025-07-11,76.225942,0,0
2_LC09_192023_20250727,2025-07-27,94.11,20250726T100559_20250726T101536_T32UQD,2025-07-26,99.999744,1,1
2_LC09_192023_20250812,2025-08-12,3.0,20250812T100701_20250812T100700_T32UQD,2025-08-12,6.394698,0,0
2_LC09_192023_20250828,2025-08-28,81.03,20250828T101559_20250828T102319_T32UQD,2025-08-28,100.0,0,0
2_LC09_192023_20250913,2025-09-13,35.52,20250912T101641_20250912T102412_T32UQD,2025-09-12,43.638745,1,1
2_LC09_192023_20250929,2025-09-29,39.84,20250929T100821_20250929T101531_T32UQD,2025-09-29,4.313201,0,0
2_LC09_192024_20211103,2021-11-03,25.88,20211102T102201_20211102T102315_T32UQD,2021-11-02,96.922429,1,1
2_LC09_192024_20211108,2021-11-08,86.79,20211107T102129_20211107T102157_T32UQD,2021-11-07,57.850856,1,1
2_LC09_192024_20211207,2021-12-07,72.91,20211207T102319_20211207T102344_T32UQD,2021-12-07,99.985708,0,0
2_LC09_192024_20220108,2022-01-08,91.99,20220108T101411_20220108T101417_T32UQD,2022-01-08,70.018489,0,0
2_LC09_192024_20220225,2022-02-25,43.97,20220225T101909_20220225T101908_T32UQD,2022-02-25,85.324627,0,0
2_LC09_192024_20220329,2022-03-29,85.42,20220329T100611_20220329T101224_T32UQD,2022-03-29,34.947652,0,0
2_LC09_192024_20220414,2022-04-14,79.73,20220413T100549_20220413T101101_T32UQD,2022-04-13,99.6351,1,1
2_LC09_192024_20220430,2022-04-30,95.23,20220501T101601_20220501T101714_T32UQD,2022-05-01,99.692422,-1,1
2_LC09_192024_20220516,2022-05-16,3.27,20220516T101559_20220516T102309_T32UQD,2022-05-16,36.171183,0,0
2_LC09_192024_20220601,2022-06-01,61.14,20220531T101611_20220531T101724_T32UQD,2022-05-31,66.570729,1,1
2_LC09_192024_20220617,2022-06-17,15.46,20220617T100611_20220617T101601_T32UQD,2022-06-17,49.783486,0,0
2_LC09_192024_20220703,2022-07-03,12.42,20220702T100559_20220702T101516_T32UQD,2022-07-02,23.515151,1,1
2_LC09_192024_20220719,2022-07-19,0.05,20220720T101611_20220720T101819_T32UQD,2022-07-20,3.033998,-1,1
2_LC09_192024_20220804,2022-08-04,20.07,20220804T101559_20220804T102126_T32UQD,2022-08-04,19.814974,0,0
2_LC09_192024_20220905,2022-09-05,23.18,20220905T100611_20220905T100932_T32UQD,2022-09-05,46.232441,0,0
2_LC09_192024_20220921,2022-09-21,67.11,20220920T100649_20220920T101319_T32UQD,2022-09-20,69.4525,1,1
2_LC09_192024_20221007,2022-10-07,1.92,20221008T101931_20221008T101925_T32UQD,2022-10-08,96.05782,-1,1
2_LC09_192024_20221023,2022-10-23,34.02,20221023T102029_20221023T102023_T32UQD,2022-10-23,55.295068,0,0
2_LC09_192024_20221108,2022-11-08,17.07,20221109T101139_20221109T101136_T32UQD,2022-11-09,67.562544,-1,1
2_LC09_192024_20221124,2022-11-24,87.46,20221124T101341_20221124T101335_T32UQD,2022-11-24,99.184853,0,0
2_LC09_192024_20230316,2023-03-16,0.58,20230317T101741_20230317T102102_T32UQD,2023-03-17,99.999988,-1,1
2_LC09_192024_20230503,2023-05-03,27.96,20230503T101021_20230503T101520_T32UQD,2023-05-03,36.516586,0,0
2_LC09_192024_20230519,2023-05-19,74.77,20230518T100559_20230518T100558_T32UQD,2023-05-18,67.099988,1,1
2_LC09_192024_20230604,2023-06-04,0.02,20230605T101601_20230605T101743_T32UQD,2023-06-05,0.808375,-1,1
2_LC09_192024_20230620,2023-06-20,93.27,20230620T101559_20230620T102203_T32UQD,2023-06-20,100.0,0,0
2_LC09_192024_20230706,2023-07-06,40.25,20230705T101601_20230705T101730_T32UQD,2023-07-05,93.075305,1,1
2_LC09_192024_20230722,2023-07-22,62.95,20230722T100601_20230722T100735_T32UQD,2023-07-22,83.0055,0,0
2_LC09_192024_20230807,2023-08-07,99.92,20230806T100559_20230806T101434_T32UQD,2023-08-06,100.0,1,1
2_LC09_192024_20230823,2023-08-23,22.44,20230824T101601_20230824T101604_T32UQD,2023-08-24,18.77241,-1,1
2_LC09_192024_20230908,2023-09-08,0.03,20230908T101559_20230908T102441_T32UQD,2023-09-08,0.000899,0,0
2_LC09_192024_20230924,2023-09-24,52.48,20230923T101731_20230923T102440_T32UQD,2023-09-23,69.935769,1,1
2_LC09_192024_20231111,2023-11-11,73.35,20231112T102251_20231112T102249_T32UQD,2023-11-12,95.063567,-1,1
2_LC09_192024_20231127,2023-11-27,82.36,20231127T102259_20231127T102253_T32UQD,2023-11-27,100.0,0,0
2_LC09_192024_20240130,2024-01-30,74.96,20240131T102251_20240131T102307_T32UQD,2024-01-31,97.992313,-1,1
2_LC09_192024_20240318,2024-03-18,18.6,20240318T100731_20240318T101434_T32UQD,2024-03-18,51.36041,0,0
2_LC09_192024_20240505,2024-05-05,99.97,20240505T101559_20240505T102341_T32UQD,2024-05-05,80.353594,0,0
2_LC09_192024_20240521,2024-05-21,25.17,20240520T102021_20240520T102445_T32UQD,2024-05-20,73.545879,1,1
2_LC09_192024_20240606,2024-06-06,36.3,20240606T100601_20240606T101605_T32UQD,2024-06-06,53.971243,0,0
2_LC09_192024_20240622,2024-06-22,75.84,20240621T100559_20240621T101011_T32UQD,2024-06-21,98.440415,1,1
2_LC09_192024_20240708,2024-07-08,21.39,20240709T102031_20240709T102025_T32UQD,2024-07-09,23.239459,-1,1
2_LC09_192024_20240724,2024-07-24,69.4,20240724T101559_20240724T102209_T32UQD,2024-07-24,55.769557,0,0
2_LC09_192024_20240809,2024-08-09,56.47,20240808T102021_20240808T102301_T32UQD,2024-08-08,94.18757,1,1
2_LC09_192024_20240910,2024-09-10,84.85,20240909T100559_20240909T100852_T32UQD,2024-09-09,99.999857,1,1
2_LC09_192024_20241012,2024-10-12,1.4,20241012T101859_20241012T101854_T32UQD,2024-10-12,58.879316,0,0
2_LC09_192024_20241028,2024-10-28,57.64,20241027T102131_20241027T102507_T32UQD,2024-10-27,51.451868,1,1
2_LC09_192024_20250217,2025-02-17,3.46,20250216T101029_20250216T101245_T32UQD,2025-02-16,72.616613,1,1
2_LC09_192024_20250305,2025-03-05,8.19,20250306T101931_20250306T101928_T32UQD,2025-03-06,0.289415,-1,1
2_LC09_192024_20250321,2025-03-21,0.8,20250321T101629_20250321T102332_T32UQD,2025-03-21,0.004157,0,0
2_LC09_192024_20250406,2025-04-06,67.39,20250405T102041_20250405T102051_T32UQD,2025-04-05,54.601812,1,1
2_LC09_192024_20250422,2025-04-22,40.53,20250422T101051_20250422T101212_T32UQD,2025-04-22,40.117082,0,0
2_LC09_192024_20250508,2025-05-08,67.27,20250507T100559_20250507T100555_T32UQD,2025-05-07,58.321428,1,1
2_LC09_192024_20250524,2025-05-24,77.05,20250524T100701_20250524T100704_T32UQD,2025-05-24,57.471508,0,0
2_LC09_192024_20250609,2025-06-09,75.52,20250609T101559_20250609T101557_T32UQD,2025-06-09,82.420361,0,0
2_LC09_192024_20250625,2025-06-25,55.28,20250624T101621_20250624T101618_T32UQD,2025-06-24,99.992996,1,1
2_LC09_192024_20250711,2025-07-11,94.05,20250711T101051_20250711T101046_T32UQD,2025-07-11,76.225942,0,0
2_LC09_192024_20250727,2025-07-27,86.84,20250726T100559_20250726T101536_T32UQD,2025-07-26,99.999744,1,1
2_LC09_192024_20250812,2025-08-12,0.01,20250812T100701_20250812T100700_T32UQD,2025-08-12,6.394698,0,0
2_LC09_192024_20250828,2025-08-28,64.86,20250828T101559_20250828T102319_T32UQD,2025-08-28,100.0,0,0
2_LC09_192024_20250913,2025-09-13,40.92,20250912T101641_20250912T102412_T32UQD,2025-09-12,43.638745,1,1
2_LC09_192024_20250929,2025-09-29,17.64,20250929T100821_20250929T101531_T32UQD,2025-09-29,4.313201,0,0
2_LC09_193023_20211113,2021-11-13,94.05,20211112T102251_20211112T102423_T32UQD,2021-11-12,98.158443,1,1
2_LC09_193023_20220115,2022-01-15,69.17,20220116T102249_20220116T102251_T32UQD,2022-01-16,99.999997,-1,1
2_LC09_193023_20220304,2022-03-04,75.66,20220304T101019_20220304T101238_T32UQD,2022-03-04,93.814558,0,0
2_LC09_193023_20220320,2022-03-20,0.01,20220319T100731_20220319T101418_T32UQD,2022-03-19,12.856357,1,1
2_LC09_193023_20220405,2022-04-05,78.48,20220406T101559_20220406T102115_T32UQD,2022-04-06,100.0,-1,1
2_LC09_193023_20220421,2022-04-21,96.62,20220421T101601_20220421T102238_T32UQD,2022-04-21,100.0,0,0
2_LC09_193023_20220507,2022-05-07,66.82,20220506T101559_20220506T102302_T32UQD,2022-05-06,39.854425,1,1
2_LC09_193023_20220523,2022-05-23,39.85,20220523T100559_20220523T100554_T32UQD,2022-05-23,99.28391,0,0
2_LC09_193023_20220608,2022-06-08,62.62,20220607T100601_20220607T100834_T32UQD,2022-06-07,72.697264,1,1
2_LC09_193023_20220624,2022-06-24,0.2,20220625T101559_20220625T102253_T32UQD,2022-06-25,91.966057,-1,1
2_LC09_193023_20220710,2022-07-10,71.96,20220710T101611_20220710T101820_T32UQD,2022-07-10,91.119623,0,0
2_LC09_193023_20220726,2022-07-26,78.15,20220725T101559_20220725T102250_T32UQD,2022-07-25,33.472484,1,1
2_LC09_193023_20220811,2022-08-11,1.38,20220811T100559_20220811T101510_T32UQD,2022-08-11,20.373961,0,0
2_LC09_193023_20220912,2022-09-12,33.11,20220913T101629_20220913T101628_T32UQD,2022-09-13,99.840343,-1,1
2_LC09_193023_20220928,2022-09-28,86.63,20220928T101811_20220928T102205_T32UQD,2022-09-28,97.404706,0,0
2_LC09_193023_20221014,2022-10-14,63.45,20221013T101859_20221013T102100_T32UQD,2022-10-13,93.991244,1,1
2_LC09_193023_20221030,2022-10-30,24.5,20221030T101039_20221030T101041_T32UQD,2022-10-30,3.258054,0,0
2_LC09_193023_20221115,2022-11-15,47.09,20221114T101301_20221114T101258_T32UQD,2022-11-14,3.864754,1,1
2_LC09_193023_20230219,2023-02-19,34.01,20230220T101949_20230220T101948_T32UQD,2023-02-20,99.999976,-1,1
2_LC09_193023_20230323,2023-03-23,92.59,20230322T101649_20230322T102242_T32UQD,2023-03-22,96.227145,1,1
2_LC09_193023_20230424,2023-04-24,93.49,20230423T100551_20230423T101552_T32UQD,2023-04-23,99.999362,1,1
2_LC09_193023_20230510,2023-05-10,5.2,20230511T101559_20230511T102145_T32UQD,2023-05-11,63.663876,-1,1
2_LC09_193023_20230526,2023-05-26,3.64,20230526T101601_20230526T101739_T32UQD,2023-05-26,1.061685,0,0
2_LC09_193023_20230611,2023-06-11,6.87,20230610T101609_20230610T102215_T32UQD,2023-06-10,30.380183,1,1
2_LC09_193023_20230627,2023-06-27,50.73,20230627T100559_20230627T101430_T32UQD,2023-06-27,72.536898,0,0
2_LC09_193023_20230713,2023-07-13,63.75,20230712T100601_20230712T100559_T32UQD,2023-07-12,33.384579,1,1
2_LC09_193023_20230729,2023-07-29,73.63,20230730T101609_20230730T102200_T32UQD,2023-07-30,79.19504,-1,1
2_LC09_193023_20230814,2023-08-14,18.63,20230814T102031_20230814T102027_T32UQD,2023-08-14,61.207175,0,0
2_LC09_193023_20230915,2023-09-15,3.11,20230915T100639_20230915T100745_T32UQD,2023-09-15,3.416175,0,0
2_LC09_193023_20231001,2023-10-01,77.34,20230930T100811_20230930T100810_T32UQD,2023-09-30,36.983135,1,1
2_LC09_193023_20231017,2023-10-17,49.68,20231018T101939_20231018T101934_T32UQD,2023-10-18,55.470246,-1,1
2_LC09_193023_20231102,2023-11-02,92.92,20231102T102201_20231102T102155_T32UQD,2023-11-02,97.09096,0,0
2_LC09_193023_20231118,2023-11-18,67.97,20231117T102219_20231117T102216_T32UQD,2023-11-17,99.344552,1,1
2_LC09_193023_20240121,2024-01-21,100.0,20240121T102331_20240121T102347_T32UQD,2024-01-21,99.999988,0,0
2_LC09_193023_20240309,2024-03-09,11.85,20240308T100841_20240308T101546_T32UQD,2024-03-08,0.037234,1,1
2_LC09_193023_20240410,2024-04-10,99.94,20240410T101601_20240410T101659_T32UQD,2024-04-10,97.346151,0,0
2_LC09_193023_20240426,2024-04-26,41.55,20240425T101559_20240425T102113_T32UQD,2024-04-25,85.221022,1,1
2_LC09_193023_20240512,2024-05-12,1.51,20240510T102021_20240510T102024_T32UQD,2024-05-10,29.003519,2,2
2_LC09_193023_20240613,2024-06-13,50.89,20240614T101559_20240614T101858_T32UQD,2024-06-14,99.590248,-1,1
2_LC09_193023_20240629,2024-06-29,11.27,20240629T102021_20240629T102556_T32UQD,2024-06-29,17.150073,0,0
2_LC09_193023_20240715,2024-07-15,7.74,20240714T101559_20240714T102202_T32UQD,2024-07-14,51.194566,1,1
2_LC09_193023_20240731,2024-07-31,40.0,20240731T100559_20240731T101303_T32UQD,2024-07-31,90.102315,0,0
2_LC09_193023_20240816,2024-08-16,26.9,20240815T100551_20240815T100554_T32UQD,2024-08-15,72.785163,1,1
2_LC09_193023_20240901,2024-09-01,25.66,20240902T101559_20240902T101644_T32UQD,2024-09-02,15.256864,-1,1
2_LC09_193023_20240917,2024-09-17,27.88,20240917T101651_20240917T101846_T32UQD,2024-09-17,1.409713,0,0
2_LC09_193023_20241019,2024-10-19,36.0,20241019T100939_20241019T100938_T32UQD,2024-10-19,92.244899,0,0
2_LC09_193023_20250208,2025-02-08,80.76,20250209T102059_20250209T102541_T32UQD,2025-02-09,4.314525,-1,1
2_LC09_193023_20250224,2025-02-24,32.58,20250224T102051_20250224T102213_T32UQD,2025-02-24,81.546098,0,0
2_LC09_193023_20250328,2025-03-28,6.09,20250328T100559_20250328T101514_T32UQD,2025-03-28,0.600434,0,0
2_LC09_193023_20250413,2025-04-13,33.08,20250412T101041_20250412T101058_T32UQD,2025-04-12,58.06849,1,1
2_LC09_193023_20250429,2025-04-29,8.71,20250430T101559_20250430T102505_T32UQD,2025-04-30,71.153754,-1,1
2_LC09_193023_20250515,2025-05-15,77.87,20250515T101611_20250515T102316_T32UQD,2025-05-15,71.156657,0,0
2_LC09_193023_20250531,2025-05-31,52.94,20250530T101559_20250530T101708_T32UQD,2025-05-30,85.238034,1,1
2_LC09_193023_20250616,2025-06-16,84.56,20250616T100559_20250616T101212_T32UQD,2025-06-16,89.934456,0,0
2_LC09_193023_20250702,2025-07-02,0.0,20250701T101051_20250701T101045_T32UQD,2025-07-01,0.003042,1,1
2_LC09_193023_20250718,2025-07-18,85.28,20250719T101559_20250719T101601_T32UQD,2025-07-19,33.772793,-1,1
2_LC09_193023_20250819,2025-08-19,2.04,20250818T101559_20250818T101600_T32UQD,2025-08-18,3.520466,1,1
2_LC09_193023_20250904,2025-09-04,41.34,20250904T100549_20250904T101540_T32UQD,2025-09-04,76.567453,0,0
2_LC09_193023_20250920,2025-09-20,33.05,20250919T101041_20250919T101514_T32UQD,2025-09-19,88.372785,1,1
2_LC09_193024_20211113,2021-11-13,94.11,20211112T102251_20211112T102423_T32UQD,2021-11-12,98.158443,1,1
2_LC09_193024_20211118,2021-11-18,81.4,20211117T102219_20211117T102218_T32UQD,2021-11-17,93.270034,1,1
2_LC09_193024_20220115,2022-01-15,85.18,20220116T102249_20220116T102251_T32UQD,2022-01-16,99.999997,-1,1
2_LC09_193024_20220320,2022-03-20,0.19,20220319T100731_20220319T101418_T32UQD,2022-03-19,12.856357,1,1
2_LC09_193024_20220507,2022-05-07,37.64,20220506T101559_20220506T102302_T32UQD,2022-05-06,39.854425,1,1
2_LC09_193024_20220523,2022-05-23,77.87,20220523T100559_20220523T100554_T32UQD,2022-05-23,99.28391,0,0
2_LC09_193024_20220608,2022-06-08,53.77,20220607T100601_20220607T100834_T32UQD,2022-06-07,72.697264,1,1
2_LC09_193024_20220624,2022-06-24,37.04,20220625T101559_20220625T102253_T32UQD,2022-06-25,91.966057,-1,1
2_LC09_193024_20220726,2022-07-26,58.81,20220725T101559_20220725T102250_T32UQD,2022-07-25,33.472484,1,1
2_LC09_193024_20220811,2022-08-11,12.57,20220811T100559_20220811T101510_T32UQD,2022-08-11,20.373961,0,0
2_LC09_193024_20220912,2022-09-12,39.67,20220913T101629_20220913T101628_T32UQD,2022-09-13,99.840343,-1,1
2_LC09_193024_20221014,2022-10-14,69.34,20221013T101859_20221013T102100_T32UQD,2022-10-13,93.991244,1,1
2_LC09_193024_20221030,2022-10-30,5.64,20221030T101039_20221030T101041_T32UQD,2022-10-30,3.258054,0,0
2_LC09_193024_20221115,2022-11-15,4.25,20221114T101301_20221114T101258_T32UQD,2022-11-14,3.864754,1,1
2_LC09_193024_20230219,2023-02-19,66.67,20230220T101949_20230220T101948_T32UQD,2023-02-20,99.999976,-1,1
2_LC09_193024_20230424,2023-04-24,89.85,20230423T100551_20230423T101552_T32UQD,2023-04-23,99.999362,1,1
2_LC09_193024_20230510,2023-05-10,56.94,20230511T101559_20230511T102145_T32UQD,2023-05-11,63.663876,-1,1
2_LC09_193024_20230526,2023-05-26,13.04,20230526T101601_20230526T101739_T32UQD,2023-05-26,1.061685,0,0
2_LC09_193024_20230611,2023-06-11,9.68,20230610T101609_20230610T102215_T32UQD,2023-06-10,30.380183,1,1
2_LC09_193024_20230627,2023-06-27,55.01,20230627T100559_20230627T101430_T32UQD,2023-06-27,72.536898,0,0
2_LC09_193024_20230713,2023-07-13,67.59,20230712T100601_20230712T100559_T32UQD,2023-07-12,33.384579,1,1
2_LC09_193024_20230729,2023-07-29,99.99,20230730T101609_20230730T102200_T32UQD,2023-07-30,79.19504,-1,1
2_LC09_193024_20230814,2023-08-14,19.08,20230814T102031_20230814T102027_T32UQD,2023-08-14,61.207175,0,0
2_LC09_193024_20230830,2023-08-30,70.16,20230829T101609_20230829T102142_T32UQD,2023-08-29,99.997938,1,1
2_LC09_193024_20230915,2023-09-15,2.25,20230915T100639_20230915T100745_T32UQD,2023-09-15,3.416175,0,0
2_LC09_193024_20231001,2023-10-01,67.86,20230930T100811_20230930T100810_T32UQD,2023-09-30,36.983135,1,1
2_LC09_193024_20231017,2023-10-17,56.81,20231018T101939_20231018T101934_T32UQD,2023-10-18,55.470246,-1,1
2_LC09_193024_20231102,2023-11-02,94.07,20231102T102201_20231102T102155_T32UQD,2023-11-02,97.09096,0,0
2_LC09_193024_20231118,2023-11-18,66.42,20231117T102219_20231117T102216_T32UQD,2023-11-17,99.344552,1,1
2_LC09_193024_20240105,2024-01-05,88.51,20240106T102329_20240106T102326_T32UQD,2024-01-06,99.96866,-1,1
2_LC09_193024_20240309,2024-03-09,54.33,20240308T100841_20240308T101546_T32UQD,2024-03-08,0.037234,1,1
2_LC09_193024_20240410,2024-04-10,99.02,20240410T101601_20240410T101659_T32UQD,2024-04-10,97.346151,0,0
2_LC09_193024_20240426,2024-04-26,52.77,20240425T101559_20240425T102113_T32UQD,2024-04-25,85.221022,1,1
2_LC09_193024_20240512,2024-05-12,11.29,20240510T102021_20240510T102024_T32UQD,2024-05-10,29.003519,2,2
2_LC09_193024_20240613,2024-06-13,53.15,20240614T101559_20240614T101858_T32UQD,2024-06-14,99.590248,-1,1
2_LC09_193024_20240629,2024-06-29,6.56,20240629T102021_20240629T102556_T32UQD,2024-06-29,17.150073,0,0
2_LC09_193024_20240715,2024-07-15,3.7,20240714T101559_20240714T102202_T32UQD,2024-07-14,51.194566,1,1
2_LC09_193024_20240731,2024-07-31,56.29,20240731T100559_20240731T101303_T32UQD,2024-07-31,90.102315,0,0
2_LC09_193024_20240816,2024-08-16,28.11,20240815T100551_20240815T100554_T32UQD,2024-08-15,72.785163,1,1
2_LC09_193024_20240901,2024-09-01,0.97,20240902T101559_20240902T101644_T32UQD,2024-09-02,15.256864,-1,1
2_LC09_193024_20240917,2024-09-17,29.91,20240917T101651_20240917T101846_T32UQD,2024-09-17,1.409713,0,0
2_LC09_193024_20241019,2024-10-19,77.19,20241019T100939_20241019T100938_T32UQD,2024-10-19,92.244899,0,0
2_LC09_193024_20250107,2025-01-07,26.01,20250107T101319_20250107T101419_T32UQD,2025-01-07,52.594006,0,0
2_LC09_193024_20250208,2025-02-08,11.66,20250209T102059_20250209T102541_T32UQD,2025-02-09,4.314525,-1,1
2_LC09_193024_20250224,2025-02-24,46.22,20250224T102051_20250224T102213_T32UQD,2025-02-24,81.546098,0,0
2_LC09_193024_20250328,2025-03-28,3.17,20250328T100559_20250328T101514_T32UQD,2025-03-28,0.600434,0,0
2_LC09_193024_20250413,2025-04-13,69.38,20250412T101041_20250412T101058_T32UQD,2025-04-12,58.06849,1,1
2_LC09_193024_20250429,2025-04-29,20.71,20250430T101559_20250430T102505_T32UQD,2025-04-30,71.153754,-1,1
2_LC09_193024_20250515,2025-05-15,45.4,20250515T101611_20250515T102316_T32UQD,2025-05-15,71.156657,0,0
2_LC09_193024_20250531,2025-05-31,39.52,20250530T101559_20250530T101708_T32UQD,2025-05-30,85.238034,1,1
2_LC09_193024_20250702,2025-07-02,0.04,20250701T101051_20250701T101045_T32UQD,2025-07-01,0.003042,1,1
2_LC09_193024_20250803,2025-08-03,90.94,20250803T102041_20250803T102042_T32UQD,2025-08-03,98.513293,0,0
2_LC09_193024_20250819,2025-08-19,0.38,20250818T101559_20250818T101600_T32UQD,2025-08-18,3.520466,1,1
2_LC09_193024_20250904,2025-09-04,46.64,20250904T100549_20250904T101540_T32UQD,2025-09-04,76.567453,0,0
2_LC09_193024_20250920,2025-09-20,10.31,20250919T101041_20250919T101514_T32UQD,2025-09-19,88.372785,1,1
2_LC09_194023_20220122,2022-01-22,84.64,20220121T102331_20220121T102333_T32UQD,2022-01-21,19.71553,1,1
2_LC09_194023_20220207,2022-02-07,32.51,20220207T101201_20220207T101202_T32UQD,2022-02-07,64.320123,0,0
2_LC09_194023_20220223,2022-02-23,46.94,20220222T101019_20220222T101425_T32UQD,2022-02-22,89.353287,1,1
2_LC09_194023_20220311,2022-03-11,0.01,20220312T101831_20220312T102427_T32UQD,2022-03-12,5.552239,-1,1
2_LC09_194023_20220327,2022-03-27,10.37,20220327T101629_20220327T102055_T32UQD,2022-03-27,11.64443,0,0
2_LC09_194023_20220412,2022-04-12,71.01,20220411T101601_20220411T102232_T32UQD,2022-04-11,42.164737,1,1
2_LC09_194023_20220428,2022-04-28,26.73,20220428T100601_20220428T101302_T32UQD,2022-04-28,67.246521,0,0
2_LC09_194023_20220514,2022-05-14,66.74,20220513T100559_20220513T100553_T32UQD,2022-05-13,89.535421,1,1
2_LC09_194023_20220615,2022-06-15,30.52,20220615T101559_20220615T102248_T32UQD,2022-06-15,41.045207,0,0
2_LC09_194023_20220717,2022-07-17,21.83,20220717T100611_20220717T100925_T32UQD,2022-07-17,67.139256,0,0
2_LC09_194023_20220802,2022-08-02,3.05,20220801T100559_20220801T101518_T32UQD,2022-08-01,99.814427,1,1
2_LC09_194023_20220818,2022-08-18,61.8,20220819T101611_20220819T101610_T32UQD,2022-08-19,99.90961,-1,1
2_LC09_194023_20220903,2022-09-03,14.84,20220903T101559_20220903T101826_T32UQD,2022-09-03,16.206069,0,0
2_LC09_194023_20220919,2022-09-19,48.67,20220918T101701_20220918T101921_T32UQD,2022-09-18,56.496513,1,1
2_LC09_194023_20221005,2022-10-05,75.59,20221005T100901_20221005T100901_T32UQD,2022-10-05,75.012881,0,0
2_LC09_194023_20221021,2022-10-21,87.65,20221020T100939_20221020T100938_T32UQD,2022-10-20,95.665437,1,1
2_LC09_194023_20221106,2022-11-06,44.76,20221104T101211_20221104T101209_T32UQD,2022-11-04,100.0,2,2
